Map,District,index,"(2020, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)","(2020, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)",G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL,R21USSRPER,R21USSDOSS,R21USSRLOE,R21USSDWAR,R21PSCRMCD,R21PSCDBLA,RacialDemographic.TOTAL,RacialDemographic.HISPA,RacialDemographic.WHITE,RacialDemographic.BLACK,RacialDemographic.NATIV,RacialDemographic.ASIAN,RacialDemographic.HAWAI,RacialDemographic.OTHER,"(2016, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)","(2016, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)",area,perimeter
2,13,2182150.904442237,205357,152521,4351,205421,152449,4351,203607,146925,8259,109194,79372,3873,3161,2864,2687,102780,19808,7673,6548,6084,2597,1886,1258,2460,918,1208,1000,822,875,202225,139867,12460,199598,141312,10346,180070,139538,178989,140643,181217,135181,774943.3662922389,54775.156474562646,429117.9822905668,239444.58239714257,1764.0980693373754,13795.925195784917,720.5213908657689,31404.22197867471,116130.88595584343,175317.156986832,0.9614013829178355,8.288316811158968
2,14,1766914.3806264305,178740,200256,6063,178776,200231,6071,181764,190023,10131,105004,62043,3412,3677,2599,2175,130528,25273,12145,7933,7756,3793,2047,1466,3587,1452,1547,1128,1097,1030,182040,178429,17142,180158,180548,14457,166299,179737,163610,182389,168914,173628,768636.3321995183,108424.66164378954,399586.73709946347,178486.08797044147,1375.6718129558715,39923.31282571388,345.4387500423803,33695.71176619606,140084.47843964086,156368.62139863172,0.1460983243863524,5.21272830182144
3,1,2406963.0227306723,187270,149619,4531,187309,149627,4531,185112,144767,7624,96896,69538,4355,3559,5196,3723,96242,20522,8612,6798,5676,2792,1424,1415,2487,1046,1490,1120,833,958,184342,135937,11722,181892,136760,9934,167588,136500,167296,136801,168510,131825,775614.2356473521,58422.60152423111,436368.7800315497,227862.5317696615,1778.711377427017,16805.78194363446,1168.7312935786908,29990.538533606537,115895.0,153725.0,2.0221875844410038,11.172076434564081
3,2,1703183.63612514,150021,211683,5567,150010,211594,5573,151052,203337,9765,86917,51605,2947,3241,2242,1841,140304,27781,11029,8716,9012,4130,2207,1462,3202,1387,1442,1130,1137,1015,151166,193455,16107,149479,195436,13372,137168,194108,134968,196278,139468,188744,756833.8809416915,114670.68464157954,325693.8914068846,249230.18708937362,1435.9093481103998,27168.951179352847,390.40429400092347,31870.16373685761,155765.0996016594,131042.04283619639,0.11529076188699246,4.161809886661469
3,3,1734949.5955712819,192687,167080,3843,192703,167139,3848,191069,161399,7657,103640,73775,3566,2730,2520,2572,115572,21279,6984,6364,7304,2691,2245,1148,2120,778,1090,917,739,754,189268,155398,10897,186801,156375,9125,169039,154021,168208,155001,169951,149716,773157.0480383334,41865.35065660062,385083.34698727797,301374.8453042385,1452.1904106695793,12811.510250365202,313.08600188944865,26994.29104055366,127957.04575367123,165912.49812811826,1.3351242615790793,7.966018709521067
3,4,2192160.0439218725,184288,176758,4921,184291,176755,4925,185670,168714,8306,101265,71643,3190,2825,2254,2370,109672,22910,8402,6907,6613,2837,2809,9267,2594,1130,1189,986,851,913,184418,160869,12433,182855,161538,10524,168503,160859,167514,161859,170242,155302,772294.5762720752,50917.90110991097,420104.522608551,245318.3521834133,1635.3988441993547,20153.2087524555,794.5779646713992,29711.926577969894,139460.0,156352.0,1.4554870954117145,9.740007367578844
3,5,2433570.589522525,169439,151823,2936,169489,151749,2937,169232,145603,5731,83135,72143,3618,2635,2500,2385,95533,22865,7660,7284,6098,2743,2078,1561,1563,710,1139,1065,624,869,166585,139978,8639,164547,140629,7054,151037,138082,150719,138522,151768,133939,754238.5576095964,46136.163503659925,357120.2429999908,310496.16049724416,1607.9923870798325,11535.872421006035,797.8350542131137,23973.369226357572,129064.98408589208,149317.59481504228,2.6190769248742423,12.776379217726728
3,6,2004065.3610949314,280291,86344,4922,280306,86347,4921,277901,80724,9623,105558,158241,4455,3705,2873,2955,50463,12064,7835,3482,2791,1786,1104,787,3150,1033,1202,889,716,882,274602,73953,13849,272372,74664,12758,250805,76161,249346,77508,251970,71794,752030.8543761469,101326.69127520011,550983.0669453698,44957.32575562045,1530.1564284064518,23383.915392934014,272.72658846298793,26826.126342248062,55511.42077603679,221768.25965346635,1.1064329747054187,9.314277676189846
3,7,1319969.729085508,136321,224254,4034,136392,224392,4060,135055,218084,8018,74492,49129,2691,2539,1834,1801,157012,28871,8711,9002,8791,4088,2438,1142,2030,953,1072,1004,1862,781,134252,211032,12455,132417,212377,10098,120784,211463,119666,212610,122145,207251,772667.6207248357,73715.45021175522,259014.58170951,379078.3406933079,1471.749604508614,28654.3071928775,295.08195838440196,25887.06391459267,176390.90004659296,117888.62704210769,0.3991636616221884,6.418388887642901
3,8,2249881.7138004396,225471,193619,6748,225325,192673,6777,233288,179273,10391,134727,80232,3742,4165,2711,2624,124788,21281,15507,6362,4985,3240,1945,1455,4230,1588,1739,1180,1068,1184,233052,163856,18546,230844,165918,16193,219239,171826,215497,175380,223120,162961,770189.7320296572,79165.12181675507,493156.65311395976,75538.76924210248,1048.8923333158982,81803.68593382675,270.9252777246172,33748.21664919211,130210.01036149217,198411.90733657012,0.12597053347848744,3.075899728454755
3,9,2627698.7919005994,109256,243445,4004,109436,243838,4032,107323,237802,8279,59133,38446,2459,2220,1872,1645,174580,28346,9005,9992,10006,4418,2322,1266,1949,1116,1075,1017,1227,862,107416,229469,12911,105781,231572,10250,93192,230894,91981,232259,94465,226903,756025.6306081769,51808.922619357625,251492.57489058524,410129.6041241669,1486.69458504316,10041.770441935396,241.39102751575237,26527.31053671133,197113.276804553,92392.0641939803,0.28499192614436514,5.6495022526729635
3,10,2291872.7638539104,254894,73382,4085,254715,73312,4088,249813,70224,8620,128125,99351,6149,4768,4582,4175,39964,11134,7938,3290,2871,1752,1236,924,2751,1038,1305,1058,670,1417,246124,64199,11499,242078,65376,10633,220751,64945,220197,65466,220077,62021,754053.0886696088,94240.40735399263,574402.3501166184,46207.82553485235,1672.043918253921,7126.771154770062,254.2763970444181,27847.88910938016,53502.5870839866,208057.84219447177,1.1929068299583956,7.230435570734918
3,11,1327522.0491520602,71506,284389,3962,71442,284335,3963,71607,277333,7935,38131,24158,2260,2123,1108,1613,198700,34834,11743,12983,9998,4692,2900,1571,1979,1239,1119,1061,1027,832,71635,267437,13229,70877,268772,10164,63611,270570,61990,272181,65261,265126,768860.0121325371,114480.62263631856,184021.68577278024,381077.38094541465,1319.6850028715285,56212.814934925875,272.2096340321782,26459.631094271754,227837.53994585064,64501.613908886204,0.07724329408108882,2.9249546274365237
3,12,991279.750561853,187953,178439,4872,187943,178449,4874,187461,172043,9052,103899,66440,4341,3776,2651,3101,110692,25832,11042,9870,7062,3334,2210,1236,2914,1121,1337,1090,984,1074,186539,163205,13910,184913,164530,12005,166441,163291,164978,164719,168551,158331,762980.9795622342,89415.7697999523,353226.3885212617,208291.01352506343,1202.0044329794323,76853.94622763268,368.73313365693133,28877.12465633849,116775.29365454186,163689.64615210608,0.22182845661278336,5.320187053193542
3,13,1747347.6945429049,103766,231122,4703,103772,230899,4689,111538,218110,7634,62840,36800,2325,2582,1443,1691,150549,26591,14921,9404,7584,3955,2328,1661,2758,1407,1397,1027,1010,852,112451,204069,14527,111298,205701,11855,103979,206280,100835,209315,107032,199129,770789.0330093147,151778.0598843236,316214.29299249593,172047.57892749342,1180.3957170165208,95916.51186867988,279.96586740189633,27939.43372242507,167472.3173232584,88395.17404045555,0.053700234049105455,3.0960607952364034
3,14,2687270.2581363018,208674,102550,3010,208721,102524,3011,206496,97106,6404,94456,88953,5494,3467,6563,3680,52964,19808,6632,6313,5615,2487,1441,1438,1704,747,1358,1096,570,900,203331,92468,8287,199094,93321,7231,182842,90923,182646,91214,182129,87920,772172.7503784399,55513.252966362736,455273.6219031648,226509.0844080473,1553.1756101182903,7210.952305603802,381.0555074232407,23479.914859495086,85007.52456246484,177649.72969859903,3.7846313052349916,19.97087244301469
4,1,2223204.93129408,182390,145367,4486,182410,145378,4486,180064,140301,7856,91354,68146,4951,3866,5697,3940,90574,20984,8980,6964,5744,2986,1440,1186,2529,1072,1528,1209,879,998,178706,132242,11871,176343,132883,10103,162405,132195,162150,132473,163137,127957,757189.9456628851,63617.232406176365,424539.32469063415,215841.6988911449,1733.281201191221,16680.69974079942,1193.899062005634,30265.06653365514,111308.42349755409,150441.35657789308,1.8418679378595004,10.750633199204124
4,2,2370644.20494681,193908,157789,4372,193907,157777,4374,193706,151032,7634,105265,74049,3604,2990,2598,2824,95006,21584,7334,6577,6711,2709,1998,9562,2262,930,1326,1029,757,899,191843,144155,11010,189805,144496,9372,174643,143226,174101,143831,175525,138307,772163.6366008597,38374.88069171038,410266.5337699425,275211.7577302817,1671.8725954992824,14139.222624091795,830.0623277893277,28735.303089810215,126881.79374887978,163988.33448348386,2.2713082766468644,13.69783794218183
4,3,1653519.5474393654,280274,121903,5381,280221,121773,5386,279950,114037,10184,125247,136701,5003,4332,3063,3458,73103,15917,11196,4915,3425,2243,1517,1001,3468,1229,1413,1042,819,1160,277439,104738,15079,274723,105806,13967,255773,108608,253679,110569,257678,102890,778713.3625889478,73784.95170456455,540654.5168889216,43041.48742648664,1533.7817189636257,86675.01899718633,270.1228270452904,29433.572061111292,74845.48510635366,226887.99084588315,0.8820478945251176,12.365076301279466
4,4,2083218.0991416879,231549,121188,4919,231557,121207,4919,230675,115169,8922,100258,116272,4020,3276,2742,2782,75193,17067,7785,5364,4252,2178,2107,1015,2931,1079,1129,910,809,857,228014,107968,13343,226549,108729,11644,205375,108827,204087,110083,206803,104276,777980.461185463,104999.30367450746,507344.2506626328,112574.8561104143,1409.3939197566513,20848.543999009777,248.66539130135882,26959.869127952927,88034.19432166255,187239.4916019705,1.1103435221900437,8.612668953004851
4,5,1723725.523265004,201306,167163,4190,201336,167260,4194,200391,160848,7901,109843,76493,3571,2876,2532,2554,115930,20436,7544,6084,6874,2696,2232,1113,2329,854,1101,974,767,781,198881,153887,11712,196462,155038,9842,180202,154186,179227,155257,181438,149285,766635.646885416,42669.066561309526,398134.82798419247,277671.78090408386,1412.4193013555594,15696.979440264582,299.3469022881934,27353.9874261365,127250.0,173944.0,1.092485205195006,10.915312089259368
4,6,2741410.2986028544,198512,105804,2545,198583,105759,2552,196943,100436,5536,90220,86226,4839,3073,5910,3212,55014,20638,6650,6693,5661,2453,1592,1266,1424,663,1216,1027,481,859,194479,95760,7250,190288,96858,6300,174427,93922,174282,94167,174017,90998,756948.438425648,56663.31193120999,423375.49533457804,245892.88840787995,1592.8592575600965,6465.467265366008,281.66159395710787,20661.529869962465,90401.78275356612,171074.30893862306,3.4817928233064936,15.56775604153035
4,7,2360229.895309763,241742,80970,4240,241525,80885,4244,236576,77960,8850,127406,86596,6117,4820,4735,4219,44749,12680,8010,3964,3505,1924,1310,912,2801,1079,1343,1081,719,1449,233847,71774,11780,229950,73203,10727,206149,72084,205607,72594,205794,69280,756038.4023099603,90127.74821528367,552179.5773508411,72040.71112181853,1672.176155422145,7632.225963645138,284.84127886503114,29384.917394062235,58850.63679134714,199784.8774731371,0.9598654811729873,9.12643283329081
4,8,2346060.5663523306,74369,293379,4843,74401,292990,4839,82167,280021,7703,47167,26315,1472,1952,1090,1049,212936,27191,14797,8829,7914,4323,2299,1714,2777,1619,1356,957,1141,792,83877,263788,15514,82861,265630,12245,78190,270536,74893,273819,81033,262526,760297.6431321893,74979.61477601348,337793.6475396773,255844.14859448659,1210.0990599149736,56189.31886681758,266.73136824110713,29565.50054409366,228657.5627297358,63923.864518628216,0.04680646416566802,2.572296143747772
4,9,2258084.1289572907,190377,151248,3634,190417,151175,3630,189889,144875,6882,98048,77396,3623,2886,2579,2458,100265,20263,7490,6396,5543,2578,1960,1453,2031,811,1130,1008,715,877,187439,138336,10376,185024,139284,8589,169177,137969,168445,138795,169987,133526,766693.247849265,45932.173381586625,397446.0205174992,277122.78202304314,1567.28028050345,13833.703417819243,815.6564590344467,27111.654022977724,124299.40762933625,163757.422952635,2.3775831280023754,14.557211602520182
4,10,959227.6041909031,99900,260671,3486,99921,260644,3500,97591,255440,7715,54808,33811,2285,2022,1493,1527,180914,35591,8842,12069,10913,4641,2832,1390,1593,823,1046,967,1462,796,97131,249866,11261,95827,250835,8920,84765,247377,83968,248245,85929,243823,770741.5904395046,69157.90277121993,181668.64187922038,466780.9760733458,1299.3444414962817,20146.401111579176,393.1999332024785,26224.655385227896,202604.76554686087,91520.85874346206,0.19754572507422044,3.9725609614168347
4,11,2086969.1943749299,63350,276509,3368,63514,276934,3396,62711,269966,7265,34450,21380,1575,1681,1028,949,196433,34326,9033,11458,12115,5275,2663,1449,1307,887,953,978,1637,718,62736,262735,11513,61581,264655,8757,55444,263056,54199,264433,56707,259285,751212.045351926,66561.56006798103,125542.1145774675,515131.25531565933,1328.0807957755098,15755.678132547468,252.58599397108568,22130.264015002744,226987.13017931968,55165.33644031664,0.1449742844909014,4.913792179831392
4,12,1727458.8802361363,176921,204287,6029,176902,204331,6036,178760,195065,10229,103274,61426,3322,3546,2557,2097,133839,26547,11503,8431,8370,3807,2213,1457,3528,1437,1517,1169,1146,1042,179049,184219,17007,177214,186258,14210,163280,185249,160849,187631,165947,179236,772892.0332312875,107125.42874424353,381805.8295694652,205455.51975212456,1481.476740831378,35140.95625555897,391.9603529583094,34345.26966403379,143888.0083924861,155445.25271007745,0.15404581855886135,4.850573724074646
4,13,955549.7252663446,104570,204203,4025,104538,204279,4027,104291,198289,7903,54495,36162,3428,2934,1568,2476,124971,30226,12149,12567,8481,3992,2638,1436,2237,1219,1164,1124,913,912,103449,189300,12920,102482,190746,10414,91374,189339,89971,190655,93469,184464,756620.7111510247,191529.44101566894,197852.5290310498,236992.9865255356,1294.2951950763775,98565.92609151252,299.79114759003613,24945.71254352484,150566.2522567837,92675.03479048915,0.07782588319787212,2.7800906623873702
4,14,2228432.4006225006,222669,184026,6620,222622,183241,6646,228903,171080,10459,131379,79481,3782,4081,2757,2631,118108,20668,14708,6456,4898,3140,1886,1379,4214,1591,1732,1165,1073,1153,228291,156557,18375,226139,158548,16106,213775,163349,210383,166561,217225,155109,767780.8351856233,97934.38405852452,483552.69020387804,78516.1511236951,1168.6393366534483,67909.85809380199,272.47536175059304,33015.69832244857,123387.55704611425,193255.86992340072,0.15554378334041166,3.384422814704927
5,1,1938398.5164262247,244799,151038,6005,244746,150548,6017,247841,140506,10331,134138,94382,4570,4628,3035,3223,91299,19660,13307,5645,4222,2761,1752,1183,3996,1452,1678,1201,986,1249,247199,127996,16902,244930,129587,15244,227641,133492,224933,136059,230976,126260,760098.8855437378,85293.40663438111,480814.7003175362,55456.68244852799,1260.678155355196,101960.85028041323,290.16570276011333,30629.84870266229,91250.96172201735,202838.1975170332,0.16730784927667844,5.412193838786384
5,2,2419284.424098199,182703,142923,4169,182734,142878,4170,180632,137812,7274,88651,70933,4366,3524,7086,3843,89659,20533,8438,6763,5691,2830,1408,1165,2266,1034,1482,1135,807,952,179159,129824,11117,176561,130473,9483,163040,129601,162753,129931,163679,125310,768636.9284205814,62981.755994679486,430500.3945375471,224367.15999841882,1640.9276002993527,16520.5143680179,1157.6687936212763,28399.850940251537,111644.39353299458,151611.42269997834,1.9277593699079967,9.756746239821972
5,3,2301068.0150318122,195023,124680,3518,195090,124683,3521,193292,118977,7029,94353,80247,4995,3281,4289,3098,73102,20728,7028,6242,6365,2577,1826,1406,1962,775,1225,1054,639,872,191484,113998,9060,187547,115333,7822,170805,112298,170516,112684,170616,109144,773987.5869614253,56624.35628290748,420959.83201007824,254464.7868002671,1694.732680648255,10737.508995121883,427.6200973530516,26435.378482760298,100170.59510562553,166221.36370433512,2.7911775533384993,18.899110202438685
5,4,1064250.292620623,95616,272648,3490,95691,272761,3494,93464,267238,7681,52883,32029,2165,1936,1446,1437,190950,36692,9243,12223,11228,4756,2864,1431,1652,871,1086,989,1107,827,93117,261121,11623,91789,262157,9031,81601,259130,80718,260120,82720,255470,769765.0677051367,53392.29040093267,180541.72335879446,480070.7710583488,1326.527165358978,21972.681887959003,373.5899040314239,26856.692168001693,211884.7032187539,88078.11667812076,0.19538188859753214,4.189188102145572
5,5,2118576.6617826726,243096,88117,4396,242887,88027,4400,238323,84601,9018,127821,87751,6167,5010,4702,4047,48830,13718,8623,4082,3694,2073,1382,1024,3000,1144,1384,1113,763,1482,235482,78024,12213,231704,79247,11236,209293,78364,208651,78980,209199,75156,756662.0521557948,95840.85919595332,549093.4427078451,67697.1523151325,1643.7584258153704,9846.954928121893,291.23926724547454,29365.35263707907,61220.04812425963,199338.26265381867,0.927969518878545,6.438492544652917
5,6,2209012.462022553,275999,89177,4831,276041,89199,4830,273513,83953,9223,102246,157860,4238,3352,2741,2861,55309,11421,7101,3328,2760,1700,1405,778,2929,1003,1079,827,697,805,269491,77795,13207,267379,78307,11970,246706,79532,245400,80739,247299,75437,761419.9206150161,91174.56096831977,574251.2951099091,51811.294842410396,1650.991237942677,12589.401594652796,251.78631408015457,27048.142842616042,62970.61785811478,219463.00563086278,1.3466592336886876,10.969887074880775
5,7,2409261.648200773,97803,292690,5483,97494,292015,5465,106468,278155,8545,61862,35073,1647,2147,1314,1212,208585,27562,15840,9052,8373,4455,2346,1837,3191,1745,1476,1009,1294,858,108700,261310,16554,107714,263363,13268,101537,267374,97956,270862,104960,258573,773375.6606349738,61826.3412841675,375895.05876704026,235454.4288155508,1215.4623492619896,59906.64805658861,286.74897308794004,32763.46051177749,227076.58027132344,86571.56131553598,0.056224899128982084,2.9613603701222586
5,8,2625612.527931118,166298,151267,2815,166354,151216,2815,166145,144861,5627,80959,71579,3484,2498,2528,2309,95098,22827,7521,7246,6096,2735,2095,1548,1499,687,1105,1038,601,865,163401,139126,8438,161189,139919,6794,148054,137610,147780,138023,148590,133454,756182.7879390598,47527.367387898805,351578.29091882886,318190.08814641635,1542.352951541719,10907.675221945945,776.826057765984,23235.320353329596,129773.62214080835,147497.32735704182,2.8948548119465043,13.330812346347221
5,9,2336364.5280581545,194125,161760,4348,194087,161737,4349,193731,154952,7751,105054,73873,3773,3086,2618,2855,97587,22306,7628,6770,6806,2738,2014,9623,2292,914,1305,1072,762,916,191726,148012,11173,189608,148342,9470,174652,147261,174146,147817,175540,142280,765019.6249277842,38474.513838755,405348.9383048385,272650.02643189864,1688.2966067647185,13997.407501375514,823.2592053142914,29080.3644686339,128950.38922057154,164198.8862386447,2.4649271021013575,14.930511014822072
5,10,1408128.818438118,164971,190564,3852,165003,190572,3868,163683,184695,7628,89747,61561,3029,2617,2029,2262,132095,24341,7890,7557,7892,3518,2314,1067,1989,853,1091,956,1433,758,162388,177949,11701,160403,178957,9686,147270,178342,146219,179441,148723,173708,753147.7867338301,61838.762079459135,311311.674656326,325327.852447733,1415.241721053161,24291.726530071483,252.10253929075424,24727.20956627664,148746.3293851778,142869.6541483326,0.7535758958100676,9.878003232111718
5,11,2318033.216320109,159814,189217,3888,160055,189897,3932,157421,184190,8020,85275,59271,3252,2773,2377,2247,132313,23927,7466,8259,7864,3518,2045,1033,2003,920,1045,926,1142,854,156205,177486,11930,153940,179290,9700,138027,178325,136969,179453,138709,174902,771303.8364417487,53975.83205741976,328666.96058940835,346584.01749607373,1562.5048320105686,10539.781697522618,252.41013718819198,25918.254586477753,153058.7229309785,129523.98615674723,0.7767186276162333,7.355900765426807
5,12,1549668.9727453378,136018,212028,5173,136121,211803,5194,142779,200005,8356,80602,48071,2971,3035,1661,2109,136519,25267,14446,9244,6483,3500,2239,1527,3059,1392,1423,1079,954,957,142737,186400,15580,141188,188137,13106,133840,191328,130635,194364,136963,184000,776172.6181661865,188123.18314881064,324659.0543712147,143493.67523576974,1058.244431050254,85952.78197317346,296.86041447973207,27386.70236045351,153277.89606984347,123353.35169035086,0.06472193819358421,3.080826878861618
5,13,1080413.1834105663,173649,170749,4917,173653,170808,4920,173364,164503,9024,94401,62369,4240,3554,2494,2991,102580,24986,11043,10574,6722,3277,2575,1261,2820,1205,1231,1064,955,934,172090,155403,13986,170825,157015,11733,153914,156039,152404,157529,156010,151044,756918.9269297067,118943.56623197439,348106.49449469236,178981.5492755095,1239.5072888015864,76747.77517096033,247.78691225286056,27786.42424435662,117765.0968616598,147054.9554263149,0.2950560880293385,5.655149774913701
5,14,1939661.7329137381,131923,237649,5253,131898,237489,5254,131961,230071,9532,75222,45455,2695,2894,2029,1682,163109,30150,10447,9782,10210,4507,2422,1450,2773,1298,1344,1177,1178,964,132002,220881,15527,130471,222842,12653,118599,221227,116761,223111,120705,216224,769216.316825018,107440.20449434093,280428.1398559406,323569.51468794263,1435.774554096174,19708.291794075318,372.93568152875133,30499.99813532356,180173.04355787134,120483.90878288301,0.1317011482297696,3.8188622501341065
6,1,2468910.45211174,87657,264015,4814,87631,263816,4823,93674,251562,8433,54122,30717,1645,2139,1331,1141,181120,29362,13396,9726,9930,4808,2424,1742,2525,1431,1373,1050,1216,871,95022,238886,14828,93946,240801,11851,87285,241089,84325,244059,90018,234486,779513.3403815752,95253.53194609634,279936.3931090545,327791.4212561362,1309.3356783503295,39784.06202822098,287.4117238008269,29187.866761338526,211226.56638184228,76812.61377027181,0.0699248609813006,2.97412753821404
6,2,975054.6027662044,117645,244150,4037,117635,244148,4039,116570,237876,8410,63990,39999,3248,2787,1721,2307,159826,34508,11535,12863,9934,4438,2951,1448,2161,1103,1237,1120,1008,952,116255,229492,13011,115010,230789,10440,102973,229734,101651,231025,104843,224990,766654.2405798166,89639.48404931188,214318.85391668475,359869.1367989595,1320.130680572323,68458.05902337088,373.44869005756334,27335.960803677997,180395.9227577894,107388.19692150615,0.13302151007097762,3.6241325047888933
6,3,2432527.3521590102,187310,142449,4351,187364,142420,4352,185013,137108,7774,89591,73052,5214,3936,6482,4149,87051,21188,8934,7004,5859,3023,1462,1222,2465,1057,1553,1204,881,1024,183353,129558,11583,180460,130235,9993,166571,129349,166353,129561,167058,125308,769020.2435756462,63261.995302128285,437767.3343041082,215215.8384255265,1807.3926565342429,16451.217498208825,1189.591944255522,30053.775231388332,109887.06241015179,154805.24500946517,2.4137768352685036,12.167868560303814
6,4,1532182.2646275265,119851,195831,4501,119849,195559,4508,125838,184819,7440,69858,42868,2691,2787,1505,2002,121994,24723,14024,9225,6739,3418,2224,1475,2608,1259,1264,1036,897,937,125665,172519,13925,124436,174079,11541,117345,175714,114635,178301,120389,168886,759952.7920179879,185335.7883913862,284122.50512328034,145724.10961084094,1051.885373746391,112674.4488058996,307.399963540978,25799.03229128582,142443.36160336758,105700.06599558817,0.06374830999194948,2.464748914370459
6,5,1634814.8400617947,226439,137561,5003,226434,137571,5004,226132,131321,8935,109569,99628,4466,3683,2886,3128,84093,19560,9199,7264,5003,2576,2075,1082,2957,1096,1201,952,863,938,223735,123637,13456,222218,124647,11668,202223,124477,200882,125774,203802,119694,763482.373983822,81836.7377128307,469733.6796752204,142657.87948732995,1252.638216162482,35979.84297863493,219.93845282145557,27847.45955486734,96667.51740098347,184178.93358897738,0.9616644171006736,10.407751793717253
6,6,2331546.641883242,186234,152914,4249,186250,152904,4252,185528,146629,7429,99290,70627,3780,3072,3546,2950,90057,21503,7412,6688,6764,2670,1893,9612,2242,933,1331,1066,737,872,183626,139663,10763,181589,140042,9076,166348,138151,166000,138573,167181,133411,762326.0210138359,41204.11620594759,401974.1162866615,270584.0622357116,1692.9476689134335,14262.880245593533,838.508421086972,28877.60012545558,122470.93758984821,158889.75499053483,2.294989464622488,13.179111455096232
6,7,2083224.4347195202,168286,163356,3732,168338,163238,3729,167894,156832,7042,87480,68472,3080,2449,2222,2155,111868,20319,7178,6004,6702,2551,2308,1581,1942,766,1060,938,685,746,166213,150509,10290,164102,151564,8375,149857,149133,149203,149925,150794,144522,759207.8161514943,45743.51699988126,363132.47992561094,301130.95778400445,1558.164865022111,15608.098708321164,875.0696582403888,28071.83043334755,131872.0,145806.0,1.5218534807565012,10.42742723632563
6,8,1920345.9745749205,165417,214367,4979,165461,214595,4988,164980,207473,9088,93511,58408,3179,3193,2332,2020,147243,27330,9544,9028,9007,3985,2189,1264,2733,1145,1239,1092,1108,890,164639,198720,14602,162858,200697,11926,148649,199462,146967,201169,150555,194649,750371.5273517729,69699.88592018839,330007.79138791387,297412.34968164965,1394.8897903344446,17340.91475715338,359.22729174737367,29231.830198218435,154892.24224041417,146412.61649047487,0.35579246836680767,8.53391666040869
